AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,A_MEAN,MEAN_PRSE,A_PCT10,A_PCT25,AM_ROUND,AM,PT10,PT25
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,"13,760",6.6,"36,770",0.7,"27,040","30,680","40,000",36.77,27.04,30.68
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3092,Recreational Vehicle Service Technicians,detailed,"17,190",2.2,"47,320",0.8,"30,900","36,750","50,000",47.32,30.9,36.75
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,"99,980",1.3,"34,970",0.4,"27,320","29,360","30,000",34.97,27.32,29.36
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9000,"Other Installation, Maintenance, and Repair Occupations",minor,"3,122,550",0.6,"52,970",0.2,"30,660","37,610","50,000",52.97,30.66,37.61
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9010,Control and Valve Installers and Repairers,broad,"73,740",2.2,"61,620",0.6,"35,920","43,750","60,000",61.62,35.92,43.75
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9011,Mechanical Door Repairers,detailed,"27,330",3.9,"48,400",0.9,"32,520","38,010","50,000",48.4,32.52,38.01
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"46,410",2.4,"69,410",0.9,"37,980","48,580","70,000",69.41,37.98,48.58
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9020,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",broad,"374,770",1.1,"57,460",0.6,"36,170","44,100","60,000",57.46,36.17,44.1
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"374,770",1.1,"57,460",0.6,"36,170","44,100","60,000",57.46,36.17,44.1
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9030,Home Appliance Repairers,broad,"29,370",3.3,"47,500",0.9,"29,190","36,350","50,000",47.5,29.19,36.35
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9031,Home Appliance Repairers,detailed,"29,370",3.3,"47,500",0.9,"29,190","36,350","50,000",47.5,29.19,36.35
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9040,"Industrial Machinery Installation, Repair, and Maintenance Workers",broad,"490,410",0.7,"60,390",0.3,"38,420","47,820","60,000",60.39,38.42,47.82
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,"386,120",0.7,"60,990",0.3,"38,900","48,180","60,000",60.99,38.9,48.18
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9043,"Maintenance Workers, Machinery",detailed,"62,770",1.4,"55,910",0.5,"36,100","43,580","60,000",55.91,36.1,43.58
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9044,Millwrights,detailed,"40,930",2.7,"61,750",0.8,"38,940","49,010","60,000",61.75,38.94,49.01
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,580,8.7,"51,010",2.3,"30,780","37,770","50,000",51.01,30.78,37.77
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9050,Line Installers and Repairers,broad,"227,190",1,"74,010",0.5,"39,750","49,950","70,000",74.01,39.75,49.95
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,"119,510",1.1,"82,770",0.5,"47,070","62,190","80,000",82.77,47.07,62.19
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9052,Telecommunications Line Installers and Repairers,detailed,"107,670",2,"64,280",0.8,"38,020","46,200","60,000",64.28,38.02,46.2
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9060,Precision Instrument and Equipment Repairers,broad,"79,970",2.1,"59,300",0.8,"34,120","41,530","60,000",59.3,34.12,41.53
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9061,Camera and Photographic Equipment Repairers,detailed,"2,120",21.4,"46,870",3.2,"30,010","35,700","50,000",46.87,30.01,35.7
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,"58,830",2.5,"60,950",1,"35,530","43,480","60,000",60.95,35.53,43.48
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9063,Musical Instrument Repairers and Tuners,detailed,"6,330",3.8,"43,120",1.4,"27,250","30,680","40,000",43.12,27.25,30.68
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9064,Watch and Clock Repairers,detailed,"1,880",15.5,"49,580",5,"28,080","32,420","50,000",49.58,28.08,32.42
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,"10,810",4.9,"63,970",1.5,"39,960","49,900","60,000",63.97,39.96,49.9
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9070,"Maintenance and Repair Workers, General",broad,"1,485,990",0.8,"47,130",0.2,"29,220","35,800","50,000",47.13,29.22,35.8
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,"1,485,990",0.8,"47,130",0.2,"29,220","35,800","50,000",47.13,29.22,35.8
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9080,Wind Turbine Service Technicians,broad,"9,830",8.4,"59,880",1.6,"45,150","48,630","60,000",59.88,45.15,48.63
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9081,Wind Turbine Service Technicians,detailed,"9,830",8.4,"59,880",1.6,"45,150","48,630","60,000",59.88,45.15,48.63
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9090,"Miscellaneous Installation, Maintenance, and Repair Workers",broad,"351,290",0.8,"45,910",0.4,"28,700","33,790","50,000",45.91,28.7,33.79
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"35,790",4,"42,500",1,"26,630","31,790","40,000",42.5,26.63,31.79
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9092,Commercial Divers,detailed,"3,860",15.7,"85,630",8.5,"38,390","49,370","90,000",85.63,38.39,49.37
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,"15,240",1.4,"50,210",0.7,"30,710","36,820","50,000",50.21,30.71,36.82
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9095,Manufactured Building and Mobile Home Installers,detailed,"3,630",11.6,"38,020",1.8,"27,350","30,920","40,000",38.02,27.35,30.92
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9096,Riggers,detailed,"19,260",3.6,"58,700",1,"35,140","41,500","60,000",58.7,35.14,41.5
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9097,Signal and Track Switch Repairers,detailed,"6,880",0.7,"77,370",0.6,"50,020","68,370","80,000",77.37,50.02,68.37
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"93,650",1.6,"36,750",0.4,"25,880","29,850","40,000",36.75,25.88,29.85
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"172,980",1.3,"47,800",0.4,"30,270","36,070","50,000",47.8,30.27,36.07
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,"8,738,980",0.2,"45,370",0.2,"28,980","33,780","50,000",45.37,28.98,33.78
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-1000,Supervisors of Production Workers,minor,"659,930",0.3,"69,100",0.2,"40,180","49,510","70,000",69.1,40.18,49.51
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-1010,First-Line Supervisors of Production and Operating Workers,broad,"659,930",0.3,"69,100",0.2,"40,180","49,510","70,000",69.1,40.18,49.51
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"659,930",0.3,"69,100",0.2,"40,180","49,510","70,000",69.1,40.18,49.51
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2000,Assemblers and Fabricators,minor,"1,903,910",0.6,"41,420",0.3,"28,980","32,390","40,000",41.42,28.98,32.39
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2010,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",broad,"32,140",2.7,"60,110",0.8,"37,650","46,870","60,000",60.11,37.65,46.87
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"32,140",2.7,"60,110",0.8,"37,650","46,870","60,000",60.11,37.65,46.87
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2020,"Electrical, Electronics, and Electromechanical Assemblers",broad,"286,380",1.3,"41,890",0.3,"29,720","34,320","40,000",41.89,29.72,34.32
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2021,"Coil Winders, Tapers, and Finishers",detailed,"10,860",3.8,"44,850",0.9,"31,620","36,700","40,000",44.85,31.62,36.7
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,"275,510",1.3,"41,770",0.3,"29,650","34,230","40,000",41.77,29.65,34.23
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2030,Engine and Other Machine Assemblers,broad,"50,120",2.9,"51,980",0.5,"34,700","39,960","50,000",51.98,34.7,39.96
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2031,Engine and Other Machine Assemblers,detailed,"50,120",2.9,"51,980",0.5,"34,700","39,960","50,000",51.98,34.7,39.96
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2040,Structural Metal Fabricators and Fitters,broad,"58,870",2.1,"48,870",0.6,"33,870","39,000","50,000",48.87,33.87,39
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2041,Structural Metal Fabricators and Fitters,detailed,"58,870",2.1,"48,870",0.6,"33,870","39,000","50,000",48.87,33.87,39
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2050,Fiberglass Laminators and Fabricators,broad,"21,910",2.9,"41,280",0.8,"29,490","34,950","40,000",41.28,29.49,34.95
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2051,Fiberglass Laminators and Fabricators,detailed,"21,910",2.9,"41,280",0.8,"29,490","34,950","40,000",41.28,29.49,34.95
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2060,Timing Device Assemblers and Adjusters,broad,370,12.3,"46,480",7.3,"31,210","35,550","50,000",46.48,31.21,35.55
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2061,Timing Device Assemblers and Adjusters,detailed,370,12.3,"46,480",7.3,"31,210","35,550","50,000",46.48,31.21,35.55
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,broad,"1,454,130",0.8,"40,250",0.3,"28,620","31,750","40,000",40.25,28.62,31.75
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,"1,454,130",0.8,"40,250",0.3,"28,620","31,750","40,000",40.25,28.62,31.75
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3000,Food Processing Workers,minor,"807,880",0.9,"36,300",0.3,"26,060","29,840","40,000",36.3,26.06,29.84
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3010,Bakers,broad,"205,300",2.1,"34,140",0.7,"24,060","28,510","30,000",34.14,24.06,28.51
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,"205,300",2.1,"34,140",0.7,"24,060","28,510","30,000",34.14,24.06,28.51
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3020,"Butchers and Other Meat, Poultry, and Fish Processing Workers",broad,"341,520",0.8,"36,230",0.3,"26,620","30,230","40,000",36.23,26.62,30.23
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,"129,400",1.5,"38,200",0.4,"26,030","30,210","40,000",38.2,26.03,30.21
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"133,460",1.1,"35,090",0.3,"26,950","29,990","40,000",35.09,26.95,29.99
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3023,Slaughterers and Meat Packers,detailed,"78,660",1.5,"34,920",0.4,"27,460","30,690","30,000",34.92,27.46,30.69
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3090,Miscellaneous Food Processing Workers,broad,"261,060",1.1,"38,090",0.4,"27,080","30,790","40,000",38.09,27.08,30.79
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,"20,010",2.9,"39,770",0.8,"27,040","31,400","40,000",39.77,27.04,31.4
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,"166,520",1.6,"38,710",0.5,"27,290","30,860","40,000",38.71,27.29,30.86
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3093,Food Cooking Machine Operators and Tenders,detailed,"26,740",3.8,"37,760",0.8,"27,040","30,080","40,000",37.76,27.04,30.08
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3099,"Food Processing Workers, All Other",detailed,"47,790",2.2,"35,430",0.5,"26,740","30,610","40,000",35.43,26.74,30.61
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4000,Metal Workers and Plastic Workers,minor,"1,644,250",0.4,"47,020",0.2,"31,180","36,750","50,000",47.02,31.18,36.75
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4020,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"102,040",1.7,"44,580",0.4,"31,080","36,060","40,000",44.58,31.08,36.06
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"63,490",2,"42,580",0.5,"30,200","35,170","40,000",42.58,30.2,35.17
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"10,650",4,"46,940",0.7,"32,410","37,830","50,000",46.94,32.41,37.83
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"27,900",3.5,"48,250",0.7,"32,910","38,160","50,000",48.25,32.91,38.16
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4030,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",broad,"297,630",0.9,"42,990",0.3,"30,490","35,440","40,000",42.99,30.49,35.44
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"182,460",1.4,"42,240",0.3,"30,280","35,200","40,000",42.24,30.28,35.2
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"6,470",4.1,"45,350",1.1,"30,720","36,820","50,000",45.35,30.72,36.82
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"73,800",1.2,"42,050",0.5,"30,390","35,000","40,000",42.05,30.39,35
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"19,410",3.1,"47,820",0.8,"32,580","37,780","50,000",47.82,32.58,37.78
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"15,480",3.3,"49,200",0.7,"33,240","37,650","50,000",49.2,33.24,37.65
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4040,Machinists,broad,"316,860",0.9,"51,430",0.3,"33,720","39,090","50,000",51.43,33.72,39.09
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,"316,860",0.9,"51,430",0.3,"33,720","39,090","50,000",51.43,33.72,39.09
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4050,"Metal Furnace Operators, Tenders, Pourers, and Casters",broad,"25,390",2.6,"51,810",0.6,"35,800","39,800","50,000",51.81,35.8,39.8
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,"19,320",3.3,"53,450",0.8,"36,460","41,700","50,000",53.45,36.46,41.7
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4052,"Pourers and Casters, Metal",detailed,"6,070",3.1,"46,600",0.8,"33,230","37,340","50,000",46.6,33.23,37.34
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4060,"Model Makers and Patternmakers, Metal and Plastic",broad,"5,580",5,"58,320",1.1,"37,210","45,150","60,000",58.32,37.21,45.15
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4061,"Model Makers, Metal and Plastic",detailed,"3,350",6.8,"60,220",1.8,"37,950","45,400","60,000",60.22,37.95,45.4
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4062,"Patternmakers, Metal and Plastic",detailed,"2,230",6.4,"55,470",1,"35,840","44,710","60,000",55.47,35.84,44.71
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4070,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"177,150",1.2,"39,830",0.3,"28,890","31,730","40,000",39.83,28.89,31.73
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4071,Foundry Mold and Coremakers,detailed,"11,330",2.9,"42,000",0.7,"29,620","34,970","40,000",42,29.62,34.97
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"165,820",1.3,"39,690",0.3,"28,830","31,650","40,000",39.69,28.83,31.65
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4080,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",broad,"137,060",1.3,"42,040",0.4,"29,410","34,350","40,000",42.04,29.41,34.35
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"137,060",1.3,"42,040",0.4,"29,410","34,350","40,000",42.04,29.41,34.35
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4110,Tool and Die Makers,broad,"61,730",1.5,"59,390",0.4,"38,470","47,670","60,000",59.39,38.47,47.67
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4111,Tool and Die Makers,detailed,"61,730",1.5,"59,390",0.4,"38,470","47,670","60,000",59.39,38.47,47.67
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4120,"Welding, Soldering, and Brazing Workers",broad,"439,930",1.1,"50,160",0.2,"35,240","39,280","50,000",50.16,35.24,39.28
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"408,990",1.2,"50,460",0.2,"35,380","39,480","50,000",50.46,35.38,39.48
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,"30,940",2.1,"46,110",0.6,"31,930","37,270","50,000",46.11,31.93,37.27
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4190,Miscellaneous Metal Workers and Plastic Workers,broad,"80,870",1.6,"43,110",0.4,"29,890","34,850","40,000",43.11,29.89,34.85
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,"15,600",2.9,"43,700",0.7,"31,250","36,020","40,000",43.7,31.25,36.02
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4192,"Layout Workers, Metal and Plastic",detailed,"6,890",4.5,"56,170",0.6,"39,320","48,990","60,000",56.17,39.32,48.99
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"32,050",2,"40,290",0.6,"29,140","32,500","40,000",40.29,29.14,32.5
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,"5,320",5.2,"46,040",1.4,"29,020","35,060","50,000",46.04,29.02,35.06
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,"21,030",3.6,"41,960",0.7,"30,170","34,320","40,000",41.96,30.17,34.32
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-5100,Printing Workers,minor,"214,280",1,"42,280",0.3,"28,490","33,120","40,000",42.28,28.49,33.12
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-5110,Printing Workers,broad,"214,280",1,"42,280",0.3,"28,490","33,120","40,000",42.28,28.49,33.12
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-5111,Prepress Technicians and Workers,detailed,"25,250",2.9,"44,880",0.6,"29,580","35,410","40,000",44.88,29.58,35.41
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,"150,010",1.6,"42,730",0.3,"28,760","33,770","40,000",42.73,28.76,33.77
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-5113,Print Binding and Finishing Workers,detailed,"39,030",2.3,"38,850",0.7,"27,220","30,800","40,000",38.85,27.22,30.8
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6000,"Textile, Apparel, and Furnishings Workers",minor,"468,590",0.8,"33,170",0.2,"22,880","27,510","30,000",33.17,22.88,27.51
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6010,Laundry and Dry-Cleaning Workers,broad,"175,730",0.9,"29,660",0.3,"22,060","24,910","30,000",29.66,22.06,24.91
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,"175,730",0.9,"29,660",0.3,"22,060","24,910","30,000",29.66,22.06,24.91
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6020,"Pressers, Textile, Garment, and Related Materials",broad,"28,570",2.9,"30,650",0.7,"22,520","27,040","30,000",30.65,22.52,27.04
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,"28,570",2.9,"30,650",0.7,"22,520","27,040","30,000",30.65,22.52,27.04
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6030,Sewing Machine Operators,broad,"116,750",1.5,"33,130",0.4,"22,880","28,320","30,000",33.13,22.88,28.32
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6031,Sewing Machine Operators,detailed,"116,750",1.5,"33,130",0.4,"22,880","28,320","30,000",33.13,22.88,28.32
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6040,Shoe and Leather Workers,broad,"11,820",7.2,"34,490",2.2,"22,830","27,720","30,000",34.49,22.83,27.72
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6041,Shoe and Leather Workers and Repairers,detailed,"8,860",18.4,"34,600",4.5,"22,830","27,690","30,000",34.6,22.83,27.69
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6042,Shoe Machine Operators and Tenders,detailed,"2,960",27.9,"34,160",2.6,"24,450","28,290","30,000",34.16,24.45,28.29
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6050,"Tailors, Dressmakers, and Sewers",broad,"20,320",6.7,"36,590",0.9,"23,910","29,460","40,000",36.59,23.91,29.46
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6051,"Sewers, Hand",detailed,"3,440",10.4,"33,440",1.3,"24,250","28,780","30,000",33.44,24.25,28.78
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,"16,870",6.9,"37,230",1,"23,910","29,590","40,000",37.23,23.91,29.59
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6060,"Textile Machine Setters, Operators, and Tenders",broad,"58,070",1.1,"34,910",0.4,"26,800","29,900","30,000",34.91,26.8,29.9
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,"6,640",4.9,"33,900",0.9,"25,890","28,390","30,000",33.9,25.89,28.39
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,"10,700",3.8,"34,970",0.8,"25,250","29,620","30,000",34.97,25.25,29.62
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,"16,900",3,"35,710",0.7,"26,380","29,920","40,000",35.71,26.38,29.92
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,"23,830",1.8,"34,610",0.6,"28,200","30,510","30,000",34.61,28.2,30.51
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6090,"Miscellaneous Textile, Apparel, and Furnishings Workers",broad,"57,330",1.7,"42,030",0.6,"28,080","31,990","40,000",42.03,28.08,31.99
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,"14,460",4.6,"42,770",0.9,"30,780","35,510","40,000",42.77,30.78,35.51
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6092,Fabric and Apparel Patternmakers,detailed,"3,070",8.9,"66,820",3.6,"31,190","38,150","70,000",66.82,31.19,38.15
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6093,Upholsterers,detailed,"26,990",2.1,"41,900",0.7,"28,300","33,480","40,000",41.9,28.3,33.48
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,"12,810",4.1,"35,520",1.6,"25,240","29,020","40,000",35.52,25.24,29.02
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-7000,Woodworkers,minor,"231,230",1.1,"39,750",0.3,"28,050","31,610","40,000",39.75,28.05,31.61
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-7010,Cabinetmakers and Bench Carpenters,broad,"95,980",2.1,"42,120",0.5,"29,120","34,550","40,000",42.12,29.12,34.55
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-7011,Cabinetmakers and Bench Carpenters,detailed,"95,980",2.1,"42,120",0.5,"29,120","34,550","40,000",42.12,29.12,34.55
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-7020,Furniture Finishers,broad,"14,990",2.3,"39,880",0.7,"28,370","32,020","40,000",39.88,28.37,32.02
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-7021,Furniture Finishers,detailed,"14,990",2.3,"39,880",0.7,"28,370","32,020","40,000",39.88,28.37,32.02
